pcs,lps,entropy,loss,judge_fairness,judge_correctness
0.4705690443515777,0.2647154629230499,0.8337790966033936,0.9558594226837158,non-broken,non-repaired
0.4723438918590545,0.7361719608306885,0.8324681520462036,0.4846083223819732,non-repaired,non-broken
0.4451785087585449,0.7225892543792725,0.851898729801178,0.4951289892196655,non-repaired,non-broken
0.8252303600311279,0.912615180015564,0.4276798665523529,0.3633464872837066,non-broken,non-broken
0.5830165147781372,0.7915082573890686,0.7385897636413574,0.443539023399353,non-repaired,non-broken
0.0165765881538391,0.491711676120758,0.9998018145561218,0.7014698386192322,repaired,repaired
0.8405041098594666,0.9202520251274108,0.4012904167175293,0.3587178885936737,non-broken,non-broken
0.5832414031028748,0.791620671749115,0.7383733987808228,0.4434584081172943,repaired,non-broken
0.2938633859157562,0.6469317078590393,0.936778485774994,0.5569713115692139,repaired,non-broken
0.2339617609977722,0.6169809103012085,0.960146427154541,0.5829930305480957,repaired,non-broken
0.3050062954425812,0.3474968373775482,0.9318126440048218,0.8572341203689575,non-broken,non-repaired
0.3897123336791992,0.3051438331604004,0.8874881267547607,0.9068688750267028,non-broken,non-repaired
0.9040957689285278,0.952047884464264,0.2776331901550293,0.3399716913700104,non-broken,non-broken
0.131448358297348,0.5657241940498352,0.9874999523162842,0.6295813322067261,broken,non-broken
0.5384453535079956,0.7692226767539978,0.7793638706207275,0.4597353935241699,non-broken,non-broken
0.1324122846126556,0.4337938725948334,0.98731529712677,0.7615433931350708,broken,non-repaired
0.0517107546329498,0.5258553624153137,0.998070240020752,0.6676260232925415,non-repaired,broken
0.1509797871112823,0.5754899382591248,0.9834939241409302,0.6205039620399475,non-broken,non-broken
0.8411712050437927,0.9205856323242188,0.4001124501228332,0.3585168421268463,repaired,non-broken
0.8247414231300354,0.9123706817626952,0.4285067915916443,0.3634954392910003,non-repaired,non-broken
0.6522690057754517,0.1738655120134353,0.6664714813232422,1.0715466737747192,repaired,non-repaired
0.0462975800037384,0.4768511950969696,0.9984532594680786,0.7165639400482178,repaired,repaired
0.1269392371177673,0.563469648361206,0.9883450865745544,0.6316903829574585,broken,non-broken
0.0715588927268982,0.4642205834388733,0.9963030815124512,0.7295665740966797,repaired,repaired
0.8628420829772949,0.9314210414886476,0.3605980277061462,0.3520369529724121,non-broken,non-broken
0.676014244556427,0.8380070924758911,0.6390558481216431,0.4112087786197662,repaired,non-broken
0.8192868232727051,0.9096434116363524,0.4376589059829712,0.3651609122753143,repaired,non-broken
0.8453196287155151,0.9226598143577576,0.3927371501922607,0.3572688400745392,non-broken,non-broken
0.164001852273941,0.5820009112358093,0.9805102944374084,0.6145045757293701,non-broken,broken
0.8044600486755371,0.9022300243377686,0.4618865251541137,0.3697200715541839,non-broken,non-broken
0.6983029842376709,0.1508484780788421,0.6119595766067505,1.1020524501800537,non-broken,non-repaired
0.8470862507820129,0.9235431551933287,0.389570027589798,0.3567383885383606,non-broken,non-broken
0.5190788507461548,0.7595394253730774,0.7958053350448608,0.4669166505336761,non-broken,non-broken
0.7255660891532898,0.8627830147743225,0.5769035816192627,0.3947751820087433,non-repaired,non-broken
0.4745789170265198,0.7372894287109375,0.8308091163635254,0.4837505519390106,non-broken,non-broken
0.1781490743160247,0.4109254777431488,0.976983904838562,0.7861837148666382,non-repaired,non-repaired
0.907551407814026,0.9537757039070128,0.2701360881328583,0.3389769792556762,non-broken,non-broken
0.2784630358219147,0.6392315030097961,0.9433192014694214,0.5635772347450256,non-repaired,non-broken
0.9273044466972352,0.9636521935462952,0.2252885848283767,0.3333378136157989,non-broken,non-broken
0.8499310612678528,0.9249655604362488,0.3844364583492279,0.3558857440948486,broken,non-broken
0.4516985416412353,0.7258492708206177,0.8473578691482544,0.4925879240036011,non-broken,non-broken
0.6368887424468994,0.8184443712234497,0.6834683418273926,0.424571692943573,repaired,non-broken
0.3582402765750885,0.3208798468112945,0.9053357839584352,0.8882242441177368,repaired,non-repaired
0.6080312728881836,0.1959843337535858,0.7138237953186035,1.042680740356445,repaired,non-repaired
0.0215140283107757,0.5107570290565491,0.9996660947799684,0.6824480295181274,repaired,broken
0.4590611457824707,0.2704694271087646,0.8421373963356018,0.9487917423248292,broken,non-repaired
0.5064655542373657,0.7532327771186829,0.8061139583587646,0.4716409146785736,repaired,non-broken
0.3673531711101532,0.3163234293460846,0.9003384113311768,0.8935983180999756,non-repaired,non-repaired
0.4380732476711273,0.7190366387367249,0.8567601442337036,0.4979096353054046,repaired,non-broken
0.5375567078590393,0.7687783241271973,0.7801347970962524,0.4600630104541778,non-repaired,non-broken
0.1825349628925323,0.591267466545105,0.9758301973342896,0.6060388088226318,non-broken,non-broken
0.9198526740074158,0.9599263072013856,0.2426298409700393,0.3354557752609253,non-broken,non-broken
0.7278885841369629,0.8639442920684814,0.573815107345581,0.3940182030200958,non-repaired,non-broken
0.8496213555335999,0.9248106479644777,0.3849973678588867,0.3559784591197967,broken,non-broken
0.2316952049732208,0.3841523826122284,0.9609220623970032,0.8156901597976685,repaired,non-repaired
0.757202684879303,0.8786013722419739,0.5333679914474487,0.3845658898353576,repaired,non-broken
0.1375836730003357,0.5687918663024902,0.9863020181655884,0.62671959400177,repaired,broken
0.8228102326393127,0.911405086517334,0.4317622780799866,0.3640843629837036,repaired,non-broken
0.5903040170669556,0.7951520085334778,0.7315187454223633,0.4409344494342804,repaired,non-broken
0.8516635894775391,0.9258317947387696,0.3812894523143768,0.3553671836853027,repaired,non-broken
0.7919873595237732,0.8959936499595642,0.4815681576728821,0.3735917210578918,repaired,non-broken
0.0031423270702362,0.5015711784362793,0.999992847442627,0.6915772557258606,repaired,non-broken
0.4500885605812073,0.725044310092926,0.8484861850738525,0.4932144582271576,non-broken,non-broken
0.9417896270751952,0.9708948135375975,0.1898844689130783,0.3292529582977295,broken,non-broken
0.8882461786270142,0.9441230893135072,0.3108555376529693,0.3445655405521393,broken,non-broken
0.9196637868881226,0.9598318934440612,0.2430625110864639,0.3355096578598022,non-broken,non-broken
0.1046018898487091,0.5523009300231934,0.9920929670333862,0.6422133445739746,non-broken,non-broken
0.8338813781738281,0.916940689086914,0.4128681719303131,0.3607187867164612,repaired,non-broken
0.0774352252483367,0.4612824022769928,0.9956703186035156,0.7326141595840454,non-repaired,repaired
0.5075429081916809,0.7537714838981628,0.8052456378936768,0.4712358713150024,repaired,non-broken
0.830767810344696,0.9153838753700256,0.4182389974594116,0.3616627156734466,non-broken,non-broken
0.9489771723747252,0.9744885563850404,0.1713562756776809,0.3272417783737182,non-broken,non-broken
0.7072099447250366,0.1463950127363205,0.6007448434829712,1.1080093383789062,non-broken,non-repaired
0.4061942100524902,0.2969028949737549,0.8774720430374146,0.9167283177375792,non-repaired,non-repaired
0.280150294303894,0.359924852848053,0.9426207542419434,0.8430008888244629,non-repaired,non-repaired
0.8469604253768921,0.923480212688446,0.3897962272167206,0.3567761778831482,repaired,non-broken
0.3464245498180389,0.6732122898101807,0.9116107225418092,0.5348617434501648,repaired,non-broken
0.385862648487091,0.6929313540458679,0.8897607326507568,0.5187128186225891,repaired,non-broken
0.6380306482315063,0.1809847056865692,0.6822264790534973,1.0622074604034424,non-broken,non-repaired
0.9381381273269652,0.9690690636634828,0.1990392059087753,0.3302786350250244,broken,non-broken
0.5254235863685608,0.2372882515192031,0.7905014753341675,0.9899778962135316,repaired,non-repaired
0.6888421177864075,0.8444210886955261,0.623627245426178,0.4069022238254547,repaired,non-broken
0.8989555835723877,0.9494777917861938,0.2886111736297607,0.3414559364318847,non-broken,non-broken
0.7883050441741943,0.8941525220870972,0.4872621893882751,0.3747410178184509,repaired,non-broken
0.9037393927574158,0.0481303296983242,0.2784009277820587,1.2438138723373413,non-broken,non-repaired
0.088763415813446,0.4556182622909546,0.9943090677261353,0.7385134100914001,broken,non-repaired
0.854511022567749,0.9272555112838744,0.3760831356048584,0.3545164763927459,repaired,non-broken
0.8501763343811035,0.9250881671905518,0.383991926908493,0.3558122515678406,broken,non-broken
0.6803398728370667,0.159830093383789,0.6339028477668762,1.0900923013687134,non-broken,non-repaired
0.3721219003200531,0.6860609650611877,0.8976682424545288,0.5242966413497925,repaired,non-broken
0.8324527740478516,0.9162263870239258,0.4153381586074829,0.3611516952514648,non-broken,non-broken
0.6735097169876099,0.8367548584938049,0.6420167684555054,0.4120539128780365,non-broken,non-broken
0.5632690787315369,0.781634509563446,0.757171630859375,0.4506581723690033,non-repaired,non-broken
0.6807154417037964,0.8403577208518982,0.6334530711174011,0.4096262156963348,repaired,non-broken
0.3845597803592682,0.6922798752784729,0.89052414894104,0.5192402601242065,repaired,non-broken
0.4502256214618683,0.2748871743679046,0.8483904004096985,0.943386733531952,repaired,non-repaired
0.8786123394966125,0.939306139945984,0.3301930129528045,0.3473831415176391,non-broken,non-broken
0.2248291671276092,0.3875854313373565,0.96322363615036,0.8118669986724854,non-broken,non-repaired
0.0877166390419006,0.456141710281372,0.9944427013397216,0.7379669547080994,broken,non-repaired
0.9320156574249268,0.9660078287124634,0.214033305644989,0.3320046067237854,broken,non-broken
0.8182995915412903,0.9091498255729676,0.4393013715744018,0.3654630482196808,non-broken,non-broken
0.8903496265411377,0.9451748132705688,0.3065507411956787,0.3439528942108154,non-broken,non-broken
0.8094694018363953,0.90473473072052,0.4538046717643738,0.3681744337081909,non-broken,non-broken
0.0215040147304534,0.5107519626617432,0.9996664524078368,0.6824529767036438,non-broken,broken
0.0840081572532653,0.5420041084289551,0.9949030876159668,0.652025043964386,non-broken,broken
0.1062908768653869,0.5531454682350159,0.9918348789215088,0.6414132714271545,broken,non-broken
0.7449456453323364,0.8724728226661682,0.5506172180175781,0.3884952962398529,non-repaired,non-broken
0.393950879573822,0.3030245304107666,0.8849567770957947,0.9093981385231018,non-broken,non-repaired
0.9400811791419984,0.9700405597686768,0.1941882967948913,0.3297325372695923,non-broken,non-broken
0.8840992450714111,0.9420496225357056,0.3192543387413025,0.3457759916782379,non-broken,non-broken
0.8566174507141113,0.9283087253570556,0.3722037374973297,0.3538881540298462,non-repaired,non-broken
0.5624574422836304,0.2187712788581848,0.7579175233840942,1.0134100914001465,non-broken,non-repaired
0.8316070437431335,0.9158034920692444,0.4167958498001098,0.3614081144332886,repaired,non-broken
0.3852430880069732,0.6926215291023254,0.8901242017745972,0.5189635753631592,non-broken,non-broken
0.3184840977191925,0.6592420339584351,0.9255421161651612,0.5465309023857117,non-repaired,non-broken
0.8959964513778687,0.9479982256889344,0.2948403060436249,0.3423127233982086,broken,non-broken
0.3006206750869751,0.6503103375434875,0.9337905645370485,0.5540911555290222,non-broken,non-broken
0.9603596329689026,0.9801797866821288,0.1404297202825546,0.3240780830383301,non-broken,non-broken
0.9472346305847168,0.9736173152923584,0.175913318991661,0.3277284204959869,broken,non-broken
0.0314640998840332,0.5157320499420166,0.9992856979370116,0.6775388717651367,repaired,non-broken
0.8558846712112427,0.9279423356056212,0.3735559284687042,0.354106605052948,non-repaired,non-broken
0.9117066860198976,0.9558533430099488,0.2609915435314178,0.3377841114997864,non-broken,non-broken
0.4845480918884277,0.2577259540557861,0.8232953548431396,0.9644868969917296,broken,non-repaired
0.9324980974197388,0.9662490487098694,0.2128671109676361,0.3318683207035064,broken,non-broken
0.8146901726722717,0.9073451161384584,0.4452700018882751,0.3665693402290344,repaired,non-broken
0.1390606164932251,0.5695303082466125,0.9860053062438964,0.6260321736335754,repaired,non-broken
0.8872973322868347,0.943648636341095,0.3127874433994293,0.3448421955108642,broken,non-broken
0.8764139413833618,0.9382069706916808,0.3345218896865845,0.3480287790298462,non-broken,non-broken
0.5287109613418579,0.764355480670929,0.7877219319343567,0.4633340537548065,repaired,non-broken
0.8709549903869629,0.9354774951934814,0.3451418578624725,0.3496364057064056,non-broken,non-broken
0.1263931691646576,0.56319659948349,0.9884454011917114,0.6319461464881897,broken,non-broken
0.3095832169055938,0.6547915935516357,0.9297158122062684,0.5502882599830627,repaired,non-broken
0.9085915088653564,0.9542957544326782,0.2678607106208801,0.3386780619621277,non-broken,non-broken
0.6874650716781616,0.8437325358390808,0.6253049373626709,0.407362699508667,repaired,non-broken
0.7687320709228516,0.8843660354614258,0.5166791677474976,0.3808995187282562,non-broken,non-broken
0.5499831438064575,0.7749915719032288,0.7692078351974487,0.4554986953735351,non-repaired,non-broken
0.4709148406982422,0.7354574203491211,0.8335241079330444,0.4851574599742889,non-broken,non-broken
0.9331415295600892,0.9665707945823668,0.2113079577684402,0.3316866159439087,non-broken,non-broken
0.1548735499382019,0.5774368047714233,0.982628047466278,0.618705689907074,repaired,non-broken
0.6994743943214417,0.8497371673583984,0.6104975938796997,0.403360515832901,broken,non-broken
0.8710246086120605,0.9355123043060304,0.3450075984001159,0.3496158123016357,non-broken,non-broken
0.2636383771896362,0.6318191885948181,0.9492650032043456,0.5699911117553711,repaired,non-broken
0.6722458600997925,0.8361229300498962,0.6435046195983887,0.4124808609485626,non-broken,non-broken
0.8582714200019836,0.9291357398033142,0.3691407740116119,0.3533954918384552,non-broken,non-broken
0.8002272844314575,0.9001136422157288,0.4686352908611297,0.3710302114486694,repaired,non-broken
0.4032231271266937,0.2983884513378143,0.8793120384216309,0.91494619846344,repaired,non-repaired
0.7697935104370117,0.8848967552185059,0.5151195526123047,0.3805633783340454,non-repaired,non-broken
0.758285403251648,0.879142701625824,0.5318201184272766,0.3842203021049499,non-repaired,non-broken
0.1797157824039459,0.4101420938968658,0.9765750765800476,0.7870368957519531,repaired,non-repaired
0.8668184876441956,0.9334092736244202,0.3530702292919159,0.3508586287498474,non-broken,non-broken
0.8321064710617065,0.0839467495679855,0.4159353971481323,1.1933631896972656,repaired,non-repaired
0.6936856508255005,0.1531571596860885,0.617685079574585,1.0989713668823242,repaired,non-repaired
0.707561731338501,0.8537808656692505,0.600297212600708,0.4006833434104919,non-repaired,non-broken
0.4119903743267059,0.7059952020645142,0.8738385438919067,0.5082206130027771,repaired,non-broken
0.3048113584518432,0.3475943207740783,0.931901216506958,0.8571219444274902,repaired,non-repaired
0.1531670093536377,0.4234164953231811,0.9830102920532228,0.7726603746414185,repaired,non-repaired
0.4890916645526886,0.7445458173751831,0.8198089003562927,0.4782093465328216,repaired,non-broken
0.2162263393402099,0.391886830329895,0.9660063982009888,0.8070932626724243,non-repaired,non-repaired
0.4072499573230743,0.703624963760376,0.8768144845962524,0.5101120471954346,non-broken,non-broken
0.8366040587425232,0.9183019995689392,0.4081339836120605,0.3598951399326324,repaired,non-broken
0.6539241075515747,0.8269620537757874,0.6646072864532471,0.4187110960483551,non-repaired,non-broken
0.4465759098529815,0.7232879400253296,0.8509319424629211,0.4945835471153259,repaired,non-broken
0.6343627572059631,0.817181408405304,0.6862044334411621,0.4254463613033294,repaired,non-broken
0.6646788716316223,0.8323394060134888,0.6523250341415405,0.4150448143482208,repaired,non-broken
0.0508770048618316,0.5254384875297546,0.9981319904327391,0.6680322289466858,repaired,broken
0.0782248079776763,0.4608875811100006,0.9955815076828004,0.7330242395401001,repaired,repaired
0.1870554387569427,0.5935277342796326,0.9746109247207642,0.6039867997169495,non-repaired,non-broken
0.9074368476867676,0.9537184238433838,0.270386278629303,0.339009940624237,non-broken,non-broken
0.2012532949447631,0.3993733525276184,0.9705828428268432,0.7988281846046448,repaired,non-repaired
0.1432125866413116,0.428393691778183,0.9851542711257936,0.7673150300979614,repaired,non-repaired
0.7440414428710938,0.8720207214355469,0.5518702268600464,0.3887864947319031,repaired,non-broken
0.2041196525096893,0.6020598411560059,0.9697328805923462,0.5962864756584167,non-repaired,non-broken
0.075851947069168,0.4620740115642547,0.9958456754684448,0.7317922115325928,non-broken,repaired
0.4387650489807129,0.7193825244903564,0.8562908172607422,0.4976384043693542,non-repaired,non-broken
0.5523529052734375,0.7761764526367188,0.7670879364013672,0.4546323120594024,repaired,non-broken
0.179140955209732,0.5895704627037048,0.976725459098816,0.6075828075408936,repaired,non-broken
0.6117439270019531,0.8058719635009766,0.7100275754928589,0.4333423376083374,repaired,non-broken
0.4614043533802032,0.2692978084087372,0.8404552936553955,0.9502283930778505,non-repaired,non-repaired
0.7920240163803101,0.896012008190155,0.4815112650394439,0.3735802173614502,non-broken,non-broken
0.2010083198547363,0.6005041599273682,0.9706549048423768,0.5976850986480713,non-broken,non-broken
0.9178500175476074,0.9589250087738036,0.2471994459629058,0.3360269665718078,non-broken,non-broken
0.7961021065711975,0.8980510830879211,0.4751433432102203,0.3723106980323791,non-repaired,non-broken
0.274294912815094,0.6371474266052246,0.9450255632400512,0.5653750896453857,repaired,non-broken
0.4839673638343811,0.2580163478851318,0.8237382173538208,0.9641275405883788,non-repaired,non-repaired
0.0052883923053741,0.4973557889461517,0.999979853630066,0.695794939994812,repaired,non-repaired
0.7389114499092102,0.8694557547569275,0.5589289665222168,0.39044189453125,repaired,non-broken
0.8403899073600769,0.9201949834823608,0.4014918506145477,0.3587523102760315,repaired,non-broken
0.288603127002716,0.6443015933036804,0.9390544891357422,0.5592211484909058,repaired,non-broken
0.5909939408302307,0.7954970002174377,0.7308432459831238,0.4406884312629699,repaired,non-broken
0.630746066570282,0.1846269518136978,0.6900951862335205,1.0574471950531006,repaired,non-repaired
0.7127160429954529,0.856357991695404,0.5936979651451111,0.3989846110343933,repaired,non-broken
0.7910376191139221,0.8955188393592834,0.483041763305664,0.373887836933136,non-repaired,non-broken
0.6372243165969849,0.8186121582984924,0.6831037402153015,0.4244556725025177,non-repaired,non-broken
0.8698497414588928,0.9349249005317688,0.3472701907157898,0.3499625921249389,non-broken,non-broken
0.7350600957870483,0.8675300478935242,0.5641733407974243,0.3916884362697601,broken,non-broken
0.946135938167572,0.9730679988861084,0.1787647157907486,0.3280355334281921,broken,non-broken
0.5966737866401672,0.2016631513833999,0.7252418994903564,1.0353416204452517,non-broken,non-repaired
0.2375208437442779,0.3812395632266998,0.9589127898216248,0.8189431428909302,repaired,non-repaired
0.71892249584198,0.1405387818813324,0.5856480598449707,1.1158695220947266,repaired,non-repaired
0.1194446682929992,0.559722363948822,0.9896838665008544,0.6352071166038513,non-broken,broken
0.902118682861328,0.951059341430664,0.2818797826766968,0.3405418992042541,non-broken,non-broken
0.9035838842391968,0.9517919421195984,0.2787356376647949,0.3401192426681518,repaired,non-broken
0.7904552817344666,0.8952276706695557,0.4839435815811157,0.3740695118904114,non-repaired,non-broken
0.7099073529243469,0.8549537062644958,0.5973036289215088,0.399909496307373,non-repaired,non-broken
0.8165696263313293,0.9082848429679872,0.4421691298484802,0.3659929633140564,non-broken,non-broken
0.7989535927772522,0.8994768261909485,0.4706519246101379,0.3714252114295959,repaired,non-broken
0.2147767543792724,0.3926116228103637,0.9664642810821532,0.8062906265258789,non-repaired,non-repaired
0.1385645866394043,0.5692822933197021,0.9861053228378296,0.6262629628181458,non-repaired,non-broken
0.5300919413566589,0.7650459408760071,0.786547839641571,0.4628221690654754,non-repaired,non-broken
0.7390644550323486,0.8695322275161743,0.5587196350097656,0.3903924226760864,non-broken,non-broken
0.8459679484367371,0.922983944416046,0.3915767073631286,0.3570740818977356,non-broken,non-broken
0.0141768753528594,0.492911547422409,0.9998550415039062,0.7002607583999634,non-broken,non-repaired
0.7446746826171875,0.8723373413085938,0.5509929656982422,0.3885825872421264,repaired,non-broken
0.8242096900939941,0.9121048450469972,0.4294047951698303,0.363657534122467,repaired,non-broken
0.7244709730148315,0.8622354865074158,0.5783542394638062,0.3951324820518493,non-repaired,non-broken
0.8973950147628784,0.9486975073814392,0.2919042706489563,0.3419075906276703,non-broken,non-broken
0.8676717877388,0.9338359236717224,0.3514429926872253,0.350606232881546,non-broken,non-broken
0.1419014632701873,0.5709507465362549,0.9854257106781006,0.6247113347053528,broken,non-broken
0.6208650469779968,0.8104325532913208,0.7005658149719238,0.4301442503929138,repaired,non-broken
0.632866621017456,0.1835667192935943,0.6878178119659424,1.0588316917419434,repaired,non-repaired
0.8669047355651855,0.9334523677825928,0.3529059886932373,0.3508331179618835,non-broken,non-broken
0.7954849600791931,0.8977424502372742,0.4761111736297607,0.3725025951862335,non-broken,non-broken
0.6124815940856934,0.1937592029571533,0.7092695236206055,1.0455645322799685,non-broken,non-repaired
0.0636318027973175,0.4681841433048248,0.997077226638794,0.7254691123962402,non-broken,non-repaired
0.2317755222320556,0.3841122388839721,0.9608947038650512,0.8157349824905396,repaired,non-repaired
0.8535631895065308,0.9267815947532654,0.3778209090232849,0.3547995090484619,repaired,non-broken
0.0806624889373779,0.459668755531311,0.9953014850616456,0.7342914938926697,non-broken,non-repaired
0.481442242860794,0.2592788636684418,0.8256562352180481,0.9625660181045532,non-repaired,non-repaired
0.0191844701766967,0.5095922350883484,0.9997345209121704,0.6836009621620178,repaired,broken
0.22738978266716,0.3863051235675812,0.9623736143112184,0.8132914304733276,repaired,non-repaired
0.6739184260368347,0.8369592428207397,0.641534686088562,0.4119158983230591,non-repaired,non-broken
0.888752281665802,0.9443761110305786,0.3098225593566894,0.3444180488586426,broken,non-broken
0.8730291724205017,0.9365145564079284,0.3411281108856201,0.3490248620510101,broken,non-broken
